"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03789V04537","Local Authority Area","C02076V03371","Age Group","UNIT","VALUE"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","575","65 years and over","Number","20"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","998","Age unknown","Number","50"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","-","All ages","Number","710"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","4031","24 years and under","Number","30"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","415","25 - 34 years","Number","240"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","465","35 - 44 years","Number","160"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","505","45 - 64 years","Number","170"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","575","65 years and over","Number","30"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","998","Age unknown","Number","90"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","-","All ages","Number","620"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","4031","24 years and under","Number","30"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","415","25 - 34 years","Number","230"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","465","35 - 44 years","Number","130"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","505","45 - 64 years","Number","120"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","575","65 years and over","Number","30"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","998","Age unknown","Number","80"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","-","All ages","Number","490"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","4031","24 years and under","Number","20"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","415","25 - 34 years","Number","200"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","465","35 - 44 years","Number","100"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","505","45 - 64 years","Number","100"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","575","65 years and over","Number","20"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","998","Age unknown","Number","60"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","-","All ages","Number","980"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","4031","24 years and under","Number","40"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","415","25 - 34 years","Number","400"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","465","35 - 44 years","Number","280"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","505","45 - 64 years","Number","180"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","575","65 years and over","Number","30"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","998","Age unknown","Number","50"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","-","All ages","Number","950"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","4031","24 years and under","Number","40"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","415","25 - 34 years","Number","220"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","465","35 - 44 years","Number","180"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","505","45 - 64 years","Number","320"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","575","65 years and over","Number","70"
"CRP03C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","998","Age unknown","Number","120"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","-","All ages","Number","26630"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","4031","24 years and under","Number","1140"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","415","25 - 34 years","Number","10680"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","465","35 - 44 years","Number","6380"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","505","45 - 64 years","Number","4910"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","575","65 years and over","Number","850"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","998","Age unknown","Number","2660"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","-","All ages","Number","480"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","4031","24 years and under","Number","10"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","415","25 - 34 years","Number","170"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","465","35 - 44 years","Number","140"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","505","45 - 64 years","Number","100"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","575","65 years and over","Number","20"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","998","Age unknown","Number","40"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","-","All ages","Number","650"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","4031","24 years and under","Number","20"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","415","25 - 34 years","Number","210"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","465","35 - 44 years","Number","140"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","505","45 - 64 years","Number","190"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","575","65 years and over","Number","20"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","998","Age unknown","Number","60"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","-","All ages","Number","360"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","4031","24 years and under","Number","20"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","415","25 - 34 years","Number","110"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","465","35 - 44 years","Number","70"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","505","45 - 64 years","Number","90"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","575","65 years and over","Number","20"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","998","Age unknown","Number","60"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","-","All ages","Number","2350"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","4031","24 years and under","Number","90"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","415","25 - 34 years","Number","980"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","465","35 - 44 years","Number","540"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","505","45 - 64 years","Number","370"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","575","65 years and over","Number","80"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","998","Age unknown","Number","300"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","-","All ages","Number","270"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","4031","24 years and under","Number","10"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","415","25 - 34 years","Number","120"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","465","35 - 44 years","Number","60"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","505","45 - 64 years","Number","50"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","575","65 years and over","Number","10"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","998","Age unknown","Number","20"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","-","All ages","Number","3350"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","4031","24 years and under","Number","140"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","415","25 - 34 years","Number","1490"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","465","35 - 44 years","Number","920"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","505","45 - 64 years","Number","530"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","575","65 years and over","Number","70"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","998","Age unknown","Number","200"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","-","All ages","Number","1940"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","4031","24 years and under","Number","40"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","415","25 - 34 years","Number","780"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","465","35 - 44 years","Number","590"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","505","45 - 64 years","Number","360"
"CRP03C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","575","65 years and over","Number","70"
