"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03789V04537","Local Authority Area","C03723V04471","Sex Profile","UNIT","VALUE"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","110","Sole male buyer","Number","280"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","120","Sole female buyer","Number","350"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","130","Joint buyers - male & female","Number","1240"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","150","Joint buyers - 2 female","Number","20"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","120"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","-","All buyers","Number","410"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","110","Sole male buyer","Number","80"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","120","Sole female buyer","Number","70"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","130","Joint buyers - male & female","Number","180"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","140","Joint buyers - 2 male","Number","30"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","60"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","-","All buyers","Number","710"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","110","Sole male buyer","Number","130"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","120","Sole female buyer","Number","110"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","130","Joint buyers - male & female","Number","330"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","130"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","-","All buyers","Number","620"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","110","Sole male buyer","Number","90"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","120","Sole female buyer","Number","90"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","130","Joint buyers - male & female","Number","310"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","110"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","-","All buyers","Number","490"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","110","Sole male buyer","Number","90"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","120","Sole female buyer","Number","90"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","130","Joint buyers - male & female","Number","240"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","140","Joint buyers - 2 male","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","70"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","-","All buyers","Number","980"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","110","Sole male buyer","Number","140"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","120","Sole female buyer","Number","170"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","130","Joint buyers - male & female","Number","590"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","140","Joint buyers - 2 male","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","80"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","-","All buyers","Number","950"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","110","Sole male buyer","Number","120"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","120","Sole female buyer","Number","140"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","130","Joint buyers - male & female","Number","500"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","170"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","-","All buyers","Number","26630"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","110","Sole male buyer","Number","3940"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","120","Sole female buyer","Number","4650"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","130","Joint buyers - male & female","Number","14110"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","140","Joint buyers - 2 male","Number","230"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","150","Joint buyers - 2 female","Number","180"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","IE0","Ireland","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","3540"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","-","All buyers","Number","480"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","110","Sole male buyer","Number","80"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","120","Sole female buyer","Number","100"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","130","Joint buyers - male & female","Number","230"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","60"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","-","All buyers","Number","650"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","110","Sole male buyer","Number","90"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","120","Sole female buyer","Number","100"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","130","Joint buyers - male & female","Number","360"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","140","Joint buyers - 2 male","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","90"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","-","All buyers","Number","360"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","110","Sole male buyer","Number","60"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","120","Sole female buyer","Number","50"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","130","Joint buyers - male & female","Number","180"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","140","Joint buyers - 2 male","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","70"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","-","All buyers","Number","2350"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","110","Sole male buyer","Number","360"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","120","Sole female buyer","Number","360"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","130","Joint buyers - male & female","Number","1230"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2010","2010","02","Executions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","370"
