"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03867V04617","County Where Property Was Purchased","C03734V04482","Purchasers Location Given During Purchase","UNIT","VALUE"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","MOC","Co. Mayo","Number","600"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","OYC","Co. Offaly","Number","270"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","RNC","Co. Roscommon","Number","400"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","SOC","Co. Sligo","Number","350"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","TYC","Co. Tipperary","Number","570"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","WDC","Co. Waterford","Number","420"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","WKC","Co. Wicklow","Number","1930"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","WMC","Co. Westmeath","Number","560"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","WXC","Co. Wexford","Number","730"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","XB","Great Britain","Number","1210"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","XI","Northern Ireland","Number","360"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","ZZNM2","North America","Number","410"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","ZZZ10","Rest of the World","Number","1080"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","999","Unknown","Number","140"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CEC","Co. Clare","Number","510"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CKC","Co. Cork","Number","240"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CNC","Co. Cavan","Number","60"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CWC","Co. Carlow","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","DLC","Co. Donegal","Number","160"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","DNC","Co. Dublin","Number","1250"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","EURXIEUK","European Countries excluding Ireland and the UK","Number","150"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","GYC","Co. Galway","Number","19130"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","KEC","Co. Kildare","Number","160"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","KKC","Co. Kilkenny","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","KYC","Co. Kerry","Number","80"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LDC","Co. Longford","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LHC","Co. Louth","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LKC","Co. Limerick","Number","160"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LMC","Co. Leitrim","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LSC","Co. Laois","Number","50"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","MHC","Co. Meath","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","MNC","Co. Monaghan","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","MOC","Co. Mayo","Number","660"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","OYC","Co. Offaly","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","RNC","Co. Roscommon","Number","380"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","SOC","Co. Sligo","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","TYC","Co. Tipperary","Number","130"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WDC","Co. Waterford","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WKC","Co. Wicklow","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WMC","Co. Westmeath","Number","150"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WXC","Co. Wexford","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","XB","Great Britain","Number","530"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","XI","Northern Ireland","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","ZZNM2","North America","Number","130"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1453-13a3-e055-000000000001","Co. Galway","ZZZ10","Rest of the World","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","999","Unknown","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CEC","Co. Clare","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CKC","Co. Cork","Number","320"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CNC","Co. Cavan","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CWC","Co. Carlow","Number","250"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","DLC","Co. Donegal","Number","100"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","DNC","Co. Dublin","Number","6800"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","EURXIEUK","European Countries excluding Ireland and the UK","Number","60"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","GYC","Co. Galway","Number","250"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","KEC","Co. Kildare","Number","17070"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","KKC","Co. Kilkenny","Number","80"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","KYC","Co. Kerry","Number","130"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LDC","Co. Longford","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LHC","Co. Louth","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LKC","Co. Limerick","Number","100"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LMC","Co. Leitrim","Number","50"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LSC","Co. Laois","Number","220"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","MHC","Co. Meath","Number","360"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","MNC","Co. Monaghan","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","MOC","Co. Mayo","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","OYC","Co. Offaly","Number","140"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","RNC","Co. Roscommon","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","SOC","Co. Sligo","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","TYC","Co. Tipperary","Number","100"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WDC","Co. Waterford","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WKC","Co. Wicklow","Number","350"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WMC","Co. Westmeath","Number","90"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WXC","Co. Wexford","Number","90"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","XB","Great Britain","Number","130"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","XI","Northern Ireland","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","ZZNM2","North America","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","ZZZ10","Rest of the World","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","999","Unknown","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CEC","Co. Clare","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CKC","Co. Cork","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CNC","Co. Cavan","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CWC","Co. Carlow","Number","210"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","DLC","Co. Donegal","Number","0"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","DNC","Co. Dublin","Number","500"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","EURXIEUK","European Countries excluding Ireland and the UK","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","GYC","Co. Galway","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","KEC","Co. Kildare","Number","150"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","KKC","Co. Kilkenny","Number","5300"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","KYC","Co. Kerry","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LDC","Co. Longford","Number","0"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LHC","Co. Louth","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LKC","Co. Limerick","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LMC","Co. Leitrim","Number","0"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LSC","Co. Laois","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","MHC","Co. Meath","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","MNC","Co. Monaghan","Number","0"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","MOC","Co. Mayo","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","OYC","Co. Offaly","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","RNC","Co. Roscommon","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","SOC","Co. Sligo","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","TYC","Co. Tipperary","Number","200"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","WDC","Co. Waterford","Number","640"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","WKC","Co. Wicklow","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","WMC","Co. Westmeath","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","WXC","Co. Wexford","Number","110"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","XB","Great Britain","Number","140"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","XI","Northern Ireland","Number","0"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","ZZNM2","North America","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","ZZZ10","Rest of the World","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","999","Unknown","Number","190"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","CEC","Co. Clare","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","CKC","Co. Cork","Number","1440"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","CNC","Co. Cavan","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","CWC","Co. Carlow","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","DLC","Co. Donegal","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","DNC","Co. Dublin","Number","790"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","EURXIEUK","European Countries excluding Ireland and the UK","Number","180"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","GYC","Co. Galway","Number","110"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","KEC","Co. Kildare","Number","80"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","KKC","Co. Kilkenny","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","01","Filings","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","KYC","Co. Kerry","Number","9540"
